product_name,product_description,category,brand,price,quantity
SG Pro Headphones 1520,Pro headphones from SG suitable for everyday use.,Sports,SG,17375,178
Prestige Pro Phone 1521,Pro phone from Prestige suitable for everyday use.,Kitchen,Prestige,125416,131
Nivea Classic Mixer 1522,Classic mixer from Nivea suitable for everyday use.,Beauty,Nivea,10823,24
Butterfly Pro Monitor 1523,Pro monitor from Butterfly suitable for everyday use.,Kitchen,Butterfly,101542,75
Home Centre Elite Backpack 1524,Elite backpack from Home Centre suitable for everyday use.,Home,Home Centre,48051,83
Tata Plus Phone 1525,Plus phone from Tata suitable for everyday use.,Grocery,Tata,95666,107
Samsung Elite Phone 1526,Elite phone from Samsung suitable for everyday use.,Electronics,Samsung,40860,118
Lakme Classic Shoes 1527,Classic shoes from Lakme suitable for everyday use.,Beauty,Lakme,34448,137
Packt Lite Headphones 1528,Lite headphones from Packt suitable for everyday use.,Books,Packt,111190,116
Tata Plus Laptop 1529,Plus laptop from Tata suitable for everyday use.,Grocery,Tata,94695,179
Yonex Pro Backpack 1530,Pro backpack from Yonex suitable for everyday use.,Sports,Yonex,143900,42
Pigeon Eco Cream 1531,Eco cream from Pigeon suitable for everyday use.,Kitchen,Pigeon,20889,104
Nestle Classic Laptop 1532,Classic laptop from Nestle suitable for everyday use.,Grocery,Nestle,33421,168
Peter England Smart Keyboard 1533,Smart keyboard from Peter England suitable for everyday use.,Clothing,Peter England,1239,181
Sony Plus Backpack 1534,Plus backpack from Sony suitable for everyday use.,Electronics,Sony,29175,193
Nivea Premium Bottle 1535,Premium bottle from Nivea suitable for everyday use.,Beauty,Nivea,8503,142
Home Centre Pro Mouse 1536,Pro mouse from Home Centre suitable for everyday use.,Home,Home Centre,82246,126
Cosco Elite Monitor 1537,Elite monitor from Cosco suitable for everyday use.,Sports,Cosco,118991,108
Penguin Elite Headphones 1538,Elite headphones from Penguin suitable for everyday use.,Books,Penguin,123594,117
Portronics Max TV 1539,Max tv from Portronics suitable for everyday use.,Accessories,Portronics,74074,147
Prestige Max Headphones 1540,Max headphones from Prestige suitable for everyday use.,Kitchen,Prestige,55719,134
Allen Solly Premium Speaker 1541,Premium speaker from Allen Solly suitable for everyday use.,Clothing,Allen Solly,140695,103
SG Premium Backpack 1542,Premium backpack from SG suitable for everyday use.,Sports,SG,6124,171
Peter England Eco Mixer 1543,Eco mixer from Peter England suitable for everyday use.,Clothing,Peter England,100079,198
Fortune Max Shirt 1544,Max shirt from Fortune suitable for everyday use.,Grocery,Fortune,132276,177
Cello Max Mouse 1545,Max mouse from Cello suitable for everyday use.,Home,Cello,109783,137
Reebok Max TV 1546,Max tv from Reebok suitable for everyday use.,Footwear,Reebok,17547,15
Louis Philippe Premium Monitor 1547,Premium monitor from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,92111,124
Peter England Max Book 1548,Max book from Peter England suitable for everyday use.,Clothing,Peter England,105092,5
Samsung Max Mouse 1549,Max mouse from Samsung suitable for everyday use.,Electronics,Samsung,148453,175
Apple Max Mouse 1550,Max mouse from Apple suitable for everyday use.,Electronics,Apple,74870,138
Milton Elite Ball 1551,Elite ball from Milton suitable for everyday use.,Kitchen,Milton,84512,49
Prestige Pro TV 1552,Pro tv from Prestige suitable for everyday use.,Kitchen,Prestige,77355,170
Louis Philippe Lite Cream 1553,Lite cream from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,11850,173
Skechers Ultra Rice 1554,Ultra rice from Skechers suitable for everyday use.,Footwear,Skechers,72265,25
Allen Solly Classic Laptop 1555,Classic laptop from Allen Solly suitable for everyday use.,Clothing,Allen Solly,2991,159
Aashirvaad Pro TV 1556,Pro tv from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,130311,27
Logitech Premium Jeans 1557,Premium jeans from Logitech suitable for everyday use.,Accessories,Logitech,2403,138
Sony Premium Watch 1558,Premium watch from Sony suitable for everyday use.,Electronics,Sony,45457,119
Butterfly Eco Shirt 1559,Eco shirt from Butterfly suitable for everyday use.,Kitchen,Butterfly,34572,106
Prestige Max Laptop 1560,Max laptop from Prestige suitable for everyday use.,Kitchen,Prestige,100637,128
Skechers Elite Bottle 1561,Elite bottle from Skechers suitable for everyday use.,Footwear,Skechers,99055,172
US Polo Pro Backpack 1562,Pro backpack from US Polo suitable for everyday use.,Clothing,US Polo,25902,133
Acer Premium Book 1563,Premium book from Acer suitable for everyday use.,Electronics,Acer,103985,6
Samsung Elite Ball 1564,Elite ball from Samsung suitable for everyday use.,Electronics,Samsung,88243,98
Samsung Classic Watch 1565,Classic watch from Samsung suitable for everyday use.,Electronics,Samsung,64151,148
Zebronics Elite Laptop 1566,Elite laptop from Zebronics suitable for everyday use.,Accessories,Zebronics,99261,180
Portronics Pro Watch 1567,Pro watch from Portronics suitable for everyday use.,Accessories,Portronics,24682,196
Samsung Premium Phone 1568,Premium phone from Samsung suitable for everyday use.,Electronics,Samsung,74198,9
Borosil Premium Shoes 1569,Premium shoes from Borosil suitable for everyday use.,Kitchen,Borosil,1523,157
OReilly Plus Watch 1570,Plus watch from OReilly suitable for everyday use.,Books,OReilly,107126,176
Sony Classic Rice 1571,Classic rice from Sony suitable for everyday use.,Electronics,Sony,92755,171
Acer Classic Watch 1572,Classic watch from Acer suitable for everyday use.,Electronics,Acer,87497,193
Portronics Elite Keyboard 1573,Elite keyboard from Portronics suitable for everyday use.,Accessories,Portronics,83644,10
Allen Solly Plus Monitor 1574,Plus monitor from Allen Solly suitable for everyday use.,Clothing,Allen Solly,111897,9
OReilly Classic Headphones 1575,Classic headphones from OReilly suitable for everyday use.,Books,OReilly,100490,198
Logitech Eco Shirt 1576,Eco shirt from Logitech suitable for everyday use.,Accessories,Logitech,28957,119
Pigeon Elite Watch 1577,Elite watch from Pigeon suitable for everyday use.,Kitchen,Pigeon,83413,4
Maybelline Smart Book 1578,Smart book from Maybelline suitable for everyday use.,Beauty,Maybelline,3753,134
Milton Smart Ball 1579,Smart ball from Milton suitable for everyday use.,Kitchen,Milton,75716,193
Skechers Eco Mixer 1580,Eco mixer from Skechers suitable for everyday use.,Footwear,Skechers,116865,161
Boat Ultra Book 1581,Ultra book from Boat suitable for everyday use.,Accessories,Boat,95094,123
Prestige Premium Laptop 1582,Premium laptop from Prestige suitable for everyday use.,Kitchen,Prestige,39520,53
Nivia Lite Bottle 1583,Lite bottle from Nivia suitable for everyday use.,Sports,Nivia,2144,199
Portronics Ultra Backpack 1584,Ultra backpack from Portronics suitable for everyday use.,Accessories,Portronics,10635,23
Tata Ultra Jeans 1585,Ultra jeans from Tata suitable for everyday use.,Grocery,Tata,64128,140
Reebok Plus Monitor 1586,Plus monitor from Reebok suitable for everyday use.,Footwear,Reebok,93770,89
Allen Solly Lite Ball 1587,Lite ball from Allen Solly suitable for everyday use.,Clothing,Allen Solly,65515,116
Nike Max Jeans 1588,Max jeans from Nike suitable for everyday use.,Footwear,Nike,31721,131
Butterfly Smart Backpack 1589,Smart backpack from Butterfly suitable for everyday use.,Kitchen,Butterfly,100166,178
Levis Elite Mixer 1590,Elite mixer from Levis suitable for everyday use.,Clothing,Levis,65111,99
Zebronics Pro Mixer 1591,Pro mixer from Zebronics suitable for everyday use.,Accessories,Zebronics,125076,186
Nestle Max Backpack 1592,Max backpack from Nestle suitable for everyday use.,Grocery,Nestle,2116,192
Milton Smart Phone 1593,Smart phone from Milton suitable for everyday use.,Home,Milton,115704,160
Tata Lite Keyboard 1594,Lite keyboard from Tata suitable for everyday use.,Grocery,Tata,44702,69
Allen Solly Eco Mixer 1595,Eco mixer from Allen Solly suitable for everyday use.,Clothing,Allen Solly,89931,74
Peter England Max Speaker 1596,Max speaker from Peter England suitable for everyday use.,Clothing,Peter England,128737,112
Aashirvaad Lite Cooker 1597,Lite cooker from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,47283,102
Loreal Smart Bottle 1598,Smart bottle from Loreal suitable for everyday use.,Beauty,Loreal,76097,7
Tata Eco Headphones 1599,Eco headphones from Tata suitable for everyday use.,Grocery,Tata,92559,50
Boat Classic Watch 1600,Classic watch from Boat suitable for everyday use.,Accessories,Boat,101566,73
Aashirvaad Premium Watch 1601,Premium watch from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,11763,24
Adidas Ultra Bottle 1602,Ultra bottle from Adidas suitable for everyday use.,Footwear,Adidas,20937,80
Maybelline Max Shirt 1603,Max shirt from Maybelline suitable for everyday use.,Beauty,Maybelline,47608,121
Louis Philippe Pro Cooker 1604,Pro cooker from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,32865,61
Lenovo Max Jeans 1605,Max jeans from Lenovo suitable for everyday use.,Electronics,Lenovo,71270,29
Nestle Eco TV 1606,Eco tv from Nestle suitable for everyday use.,Grocery,Nestle,21848,140
Milton Plus Ball 1607,Plus ball from Milton suitable for everyday use.,Home,Milton,89446,111
Zebronics Premium Bottle 1608,Premium bottle from Zebronics suitable for everyday use.,Accessories,Zebronics,36939,130
Apple Max Mouse 1609,Max mouse from Apple suitable for everyday use.,Electronics,Apple,140557,81
Aashirvaad Pro Rice 1610,Pro rice from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,3627,117
Nestle Max Bottle 1611,Max bottle from Nestle suitable for everyday use.,Grocery,Nestle,145620,73
Cosco Lite Phone 1612,Lite phone from Cosco suitable for everyday use.,Sports,Cosco,68543,185
Nivia Classic Monitor 1613,Classic monitor from Nivia suitable for everyday use.,Sports,Nivia,106316,23
Aashirvaad Smart Laptop 1614,Smart laptop from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,77636,109
Sony Pro Phone 1615,Pro phone from Sony suitable for everyday use.,Electronics,Sony,17949,85
Milton Elite Bottle 1616,Elite bottle from Milton suitable for everyday use.,Home,Milton,42487,133
Loreal Lite Watch 1617,Lite watch from Loreal suitable for everyday use.,Beauty,Loreal,31201,22
Boat Premium Cream 1618,Premium cream from Boat suitable for everyday use.,Accessories,Boat,113333,84
Pigeon Ultra Headphones 1619,Ultra headphones from Pigeon suitable for everyday use.,Kitchen,Pigeon,59062,131
Yonex Elite Cream 1620,Elite cream from Yonex suitable for everyday use.,Sports,Yonex,44089,85
Milton Plus Cream 1621,Plus cream from Milton suitable for everyday use.,Kitchen,Milton,53969,44
Lakme Lite Headphones 1622,Lite headphones from Lakme suitable for everyday use.,Beauty,Lakme,33851,89
Zebronics Lite Cooker 1623,Lite cooker from Zebronics suitable for everyday use.,Accessories,Zebronics,86787,73
Louis Philippe Premium Headphones 1624,Premium headphones from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,97205,30
Yonex Premium Ball 1625,Premium ball from Yonex suitable for everyday use.,Sports,Yonex,36741,53
Logitech Max Shirt 1626,Max shirt from Logitech suitable for everyday use.,Accessories,Logitech,28566,177
Cello Plus Phone 1627,Plus phone from Cello suitable for everyday use.,Home,Cello,12982,157
Loreal Premium Backpack 1628,Premium backpack from Loreal suitable for everyday use.,Beauty,Loreal,138271,143
OReilly Eco Phone 1629,Eco phone from OReilly suitable for everyday use.,Books,OReilly,33315,65
Cosco Max Watch 1630,Max watch from Cosco suitable for everyday use.,Sports,Cosco,132331,145
Home Centre Max Phone 1631,Max phone from Home Centre suitable for everyday use.,Home,Home Centre,31280,62
Loreal Smart Cooker 1632,Smart cooker from Loreal suitable for everyday use.,Beauty,Loreal,76214,40
Nivea Elite Cooker 1633,Elite cooker from Nivea suitable for everyday use.,Beauty,Nivea,88995,155
OReilly Elite Laptop 1634,Elite laptop from OReilly suitable for everyday use.,Books,OReilly,75546,141
Maybelline Plus Monitor 1635,Plus monitor from Maybelline suitable for everyday use.,Beauty,Maybelline,44117,124
Nivea Elite Rice 1636,Elite rice from Nivea suitable for everyday use.,Beauty,Nivea,125353,100
Allen Solly Plus Bottle 1637,Plus bottle from Allen Solly suitable for everyday use.,Clothing,Allen Solly,62931,146
Milton Elite Mixer 1638,Elite mixer from Milton suitable for everyday use.,Home,Milton,123088,193
Cosco Elite Book 1639,Elite book from Cosco suitable for everyday use.,Sports,Cosco,82176,50
Aashirvaad Eco Phone 1640,Eco phone from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,53203,93
Lenovo Pro Speaker 1641,Pro speaker from Lenovo suitable for everyday use.,Electronics,Lenovo,10736,30
OReilly Plus Keyboard 1642,Plus keyboard from OReilly suitable for everyday use.,Books,OReilly,8333,7
Asus Ultra Mouse 1643,Ultra mouse from Asus suitable for everyday use.,Electronics,Asus,107014,145
Fortune Plus Mouse 1644,Plus mouse from Fortune suitable for everyday use.,Grocery,Fortune,42078,56
Butterfly Classic Watch 1645,Classic watch from Butterfly suitable for everyday use.,Kitchen,Butterfly,41110,71
Milton Premium Jeans 1646,Premium jeans from Milton suitable for everyday use.,Kitchen,Milton,27518,28
Logitech Plus Mouse 1647,Plus mouse from Logitech suitable for everyday use.,Accessories,Logitech,38504,16
Portronics Smart Mixer 1648,Smart mixer from Portronics suitable for everyday use.,Accessories,Portronics,144183,76
Aashirvaad Smart Book 1649,Smart book from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,16300,128
Prestige Classic Jeans 1650,Classic jeans from Prestige suitable for everyday use.,Kitchen,Prestige,32070,26
Butterfly Smart Speaker 1651,Smart speaker from Butterfly suitable for everyday use.,Kitchen,Butterfly,55600,169
Apple Lite Laptop 1652,Lite laptop from Apple suitable for everyday use.,Electronics,Apple,34423,126
Nestle Lite Shirt 1653,Lite shirt from Nestle suitable for everyday use.,Grocery,Nestle,138680,98
Tata Smart Jeans 1654,Smart jeans from Tata suitable for everyday use.,Grocery,Tata,100127,194
SG Ultra Watch 1655,Ultra watch from SG suitable for everyday use.,Sports,SG,34962,7
Boat Plus Book 1656,Plus book from Boat suitable for everyday use.,Accessories,Boat,148370,80
Adidas Eco Book 1657,Eco book from Adidas suitable for everyday use.,Footwear,Adidas,134619,170
US Polo Classic Shirt 1658,Classic shirt from US Polo suitable for everyday use.,Clothing,US Polo,90631,81
Cosco Classic Shirt 1659,Classic shirt from Cosco suitable for everyday use.,Sports,Cosco,123004,46
Tata Premium Cream 1660,Premium cream from Tata suitable for everyday use.,Grocery,Tata,8705,21
Yonex Lite Watch 1661,Lite watch from Yonex suitable for everyday use.,Sports,Yonex,27340,118
Samsung Premium Laptop 1662,Premium laptop from Samsung suitable for everyday use.,Electronics,Samsung,86366,30
Cello Pro Shoes 1663,Pro shoes from Cello suitable for everyday use.,Home,Cello,79427,6
Nivia Max Shoes 1664,Max shoes from Nivia suitable for everyday use.,Sports,Nivia,41146,75
Butterfly Lite Shirt 1665,Lite shirt from Butterfly suitable for everyday use.,Kitchen,Butterfly,103559,26
SG Smart Bottle 1666,Smart bottle from SG suitable for everyday use.,Sports,SG,143598,7
HarperCollins Smart Laptop 1667,Smart laptop from HarperCollins suitable for everyday use.,Books,HarperCollins,71616,102
Lenovo Plus Mixer 1668,Plus mixer from Lenovo suitable for everyday use.,Electronics,Lenovo,34966,81
Maybelline Plus Backpack 1669,Plus backpack from Maybelline suitable for everyday use.,Beauty,Maybelline,80119,63
SG Ultra Shoes 1670,Ultra shoes from SG suitable for everyday use.,Sports,SG,7869,47
Pigeon Elite Watch 1671,Elite watch from Pigeon suitable for everyday use.,Kitchen,Pigeon,9754,13
Packt Ultra Backpack 1672,Ultra backpack from Packt suitable for everyday use.,Books,Packt,5436,195
Boat Plus Keyboard 1673,Plus keyboard from Boat suitable for everyday use.,Accessories,Boat,124370,102
OReilly Premium TV 1674,Premium tv from OReilly suitable for everyday use.,Books,OReilly,50765,49
SG Premium Rice 1675,Premium rice from SG suitable for everyday use.,Sports,SG,102633,67
